iteration,comparison,lhs,rhs,image,val_view_id,metric,better_direction,lhs_value,rhs_value,delta,oriented_delta,outcome
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00000.png,001.jpg,psnr,higher,34.81259665,34.33309843,0.47949822,0.47949822,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00001.png,010.jpg,psnr,higher,33.19672500,34.35532461,-1.15859961,-1.15859961,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00002.png,019.jpg,psnr,higher,21.08166992,20.34460922,0.73706070,0.73706070,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00003.png,028.jpg,psnr,higher,25.32685458,24.02308248,1.30377210,1.30377210,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00004.png,037.jpg,psnr,higher,30.08486862,16.32476986,13.76009876,13.76009876,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00005.png,046.jpg,psnr,higher,24.86775340,31.27923697,-6.41148357,-6.41148357,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00006.png,055.jpg,psnr,higher,30.68838278,28.70174425,1.98663853,1.98663853,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00007.png,065.jpg,psnr,higher,27.81471673,30.48362289,-2.66890616,-2.66890616,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00008.png,074.jpg,psnr,higher,32.07126636,32.35929827,-0.28803191,-0.28803191,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00009.png,083.jpg,psnr,higher,26.79260946,22.79135382,4.00125564,4.00125564,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00010.png,092.jpg,psnr,higher,20.47424417,30.24861835,-9.77437418,-9.77437418,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00011.png,101.jpg,psnr,higher,30.52510333,35.24034681,-4.71524348,-4.71524348,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00012.png,110.jpg,psnr,higher,27.99455863,27.31782560,0.67673303,0.67673303,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00013.png,119.jpg,psnr,higher,33.81032147,27.43415274,6.37616873,6.37616873,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00014.png,129.jpg,psnr,higher,33.10250091,33.94978844,-0.84728753,-0.84728753,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00015.png,138.jpg,psnr,higher,31.77379723,33.53293601,-1.75913878,-1.75913878,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00016.png,147.jpg,psnr,higher,31.77793476,33.33465038,-1.55671562,-1.55671562,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00017.png,156.jpg,psnr,higher,25.84625013,26.17859167,-0.33234154,-0.33234154,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00018.png,165.jpg,psnr,higher,24.36834186,25.12627030,-0.75792844,-0.75792844,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00019.png,174.jpg,psnr,higher,34.17565021,34.97722467,-0.80157446,-0.80157446,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00020.png,183.jpg,psnr,higher,30.51651969,32.50729373,-1.99077404,-1.99077404,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00021.png,193.jpg,psnr,higher,29.81280165,28.87484313,0.93795852,0.93795852,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00022.png,202.jpg,psnr,higher,33.04971809,32.83448975,0.21522834,0.21522834,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00023.png,211.jpg,psnr,higher,31.49388681,31.01429950,0.47958731,0.47958731,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00024.png,220.jpg,psnr,higher,31.77687013,31.47995704,0.29691309,0.29691309,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00025.png,229.jpg,psnr,higher,31.88721160,31.54364149,0.34357011,0.34357011,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00026.png,238.jpg,psnr,higher,31.18965456,31.11392241,0.07573215,0.07573215,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00027.png,247.jpg,psnr,higher,31.93496978,32.26447187,-0.32950209,-0.32950209,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00028.png,257.jpg,psnr,higher,28.53151469,30.26490679,-1.73339210,-1.73339210,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00029.png,266.jpg,psnr,higher,24.11283743,24.55123614,-0.43839871,-0.43839871,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00030.png,275.jpg,psnr,higher,24.64965968,23.69009983,0.95955985,0.95955985,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00031.png,284.jpg,psnr,higher,34.86383222,33.33356638,1.53026584,1.53026584,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00032.png,293.jpg,psnr,higher,33.33746023,32.30831712,1.02914311,1.02914311,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00033.png,302.jpg,psnr,higher,30.07011151,28.64305336,1.42705815,1.42705815,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00000.png,001.jpg,ssim,higher,0.96732074,0.96712673,0.00019401,0.00019401,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00001.png,010.jpg,ssim,higher,0.95782697,0.95858848,-0.00076151,-0.00076151,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00002.png,019.jpg,ssim,higher,0.89704502,0.89160657,0.00543845,0.00543845,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00003.png,028.jpg,ssim,higher,0.93355614,0.92181808,0.01173806,0.01173806,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00004.png,037.jpg,ssim,higher,0.94178104,0.86052144,0.08125960,0.08125960,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00005.png,046.jpg,ssim,higher,0.94536859,0.95177752,-0.00640893,-0.00640893,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00006.png,055.jpg,ssim,higher,0.95294458,0.95157325,0.00137133,0.00137133,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00007.png,065.jpg,ssim,higher,0.94965547,0.95249397,-0.00283850,-0.00283850,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00008.png,074.jpg,ssim,higher,0.95618469,0.95702857,-0.00084388,-0.00084388,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00009.png,083.jpg,ssim,higher,0.94651151,0.93835187,0.00815964,0.00815964,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00010.png,092.jpg,ssim,higher,0.92264986,0.95517743,-0.03252757,-0.03252757,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00011.png,101.jpg,ssim,higher,0.95214409,0.95768875,-0.00554466,-0.00554466,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00012.png,110.jpg,ssim,higher,0.94867527,0.94972461,-0.00104934,-0.00104934,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00013.png,119.jpg,ssim,higher,0.95673442,0.95167863,0.00505579,0.00505579,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00014.png,129.jpg,ssim,higher,0.96687245,0.96746337,-0.00059092,-0.00059092,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00015.png,138.jpg,ssim,higher,0.95501316,0.95509857,-0.00008541,-0.00008541,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00016.png,147.jpg,ssim,higher,0.95590210,0.95627910,-0.00037700,-0.00037700,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00017.png,156.jpg,ssim,higher,0.94188130,0.94273198,-0.00085068,-0.00085068,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00018.png,165.jpg,ssim,higher,0.93825638,0.94176197,-0.00350559,-0.00350559,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00019.png,174.jpg,ssim,higher,0.96096528,0.96209377,-0.00112849,-0.00112849,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00020.png,183.jpg,ssim,higher,0.95350742,0.95577842,-0.00227100,-0.00227100,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00021.png,193.jpg,ssim,higher,0.94878852,0.94763017,0.00115835,0.00115835,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00022.png,202.jpg,ssim,higher,0.95688385,0.95725870,-0.00037485,-0.00037485,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00023.png,211.jpg,ssim,higher,0.94323802,0.94429141,-0.00105339,-0.00105339,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00024.png,220.jpg,ssim,higher,0.93547726,0.93497276,0.00050450,0.00050450,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00025.png,229.jpg,ssim,higher,0.93333757,0.93338120,-0.00004363,-0.00004363,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00026.png,238.jpg,ssim,higher,0.93804616,0.93891746,-0.00087130,-0.00087130,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00027.png,247.jpg,ssim,higher,0.93983257,0.94097769,-0.00114512,-0.00114512,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00028.png,257.jpg,ssim,higher,0.93505847,0.93857807,-0.00351960,-0.00351960,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00029.png,266.jpg,ssim,higher,0.90293878,0.90971792,-0.00677914,-0.00677914,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00030.png,275.jpg,ssim,higher,0.92049223,0.91594976,0.00454247,0.00454247,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00031.png,284.jpg,ssim,higher,0.95585555,0.95517576,0.00067979,0.00067979,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00032.png,293.jpg,ssim,higher,0.95837593,0.95698142,0.00139451,0.00139451,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00033.png,302.jpg,ssim,higher,0.95058763,0.94756949,0.00301814,0.00301814,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00000.png,001.jpg,t_mae,lower,0.01209764,0.01426705,-0.00216941,0.00216941,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00001.png,010.jpg,t_mae,lower,0.01645491,0.01347763,0.00297728,-0.00297728,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00002.png,019.jpg,t_mae,lower,0.06939192,0.07346231,-0.00407039,0.00407039,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00003.png,028.jpg,t_mae,lower,0.03722920,0.04122332,-0.00399412,0.00399412,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00004.png,037.jpg,t_mae,lower,0.02195468,0.10870671,-0.08675203,0.08675203,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00005.png,046.jpg,t_mae,lower,0.04545341,0.02103788,0.02441553,-0.02441553,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00006.png,055.jpg,t_mae,lower,0.02252590,0.02770295,-0.00517705,0.00517705,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00007.png,065.jpg,t_mae,lower,0.02903209,0.02198084,0.00705125,-0.00705125,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00008.png,074.jpg,t_mae,lower,0.01698221,0.01764753,-0.00066532,0.00066532,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00009.png,083.jpg,t_mae,lower,0.03324670,0.04225132,-0.00900462,0.00900462,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00010.png,092.jpg,t_mae,lower,0.07131940,0.02158992,0.04972948,-0.04972948,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00011.png,101.jpg,t_mae,lower,0.02191340,0.01228454,0.00962886,-0.00962886,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00012.png,110.jpg,t_mae,lower,0.02867021,0.03029562,-0.00162541,0.00162541,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00013.png,119.jpg,t_mae,lower,0.01486766,0.03192482,-0.01705716,0.01705716,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00014.png,129.jpg,t_mae,lower,0.01686363,0.01458864,0.00227499,-0.00227499,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00015.png,138.jpg,t_mae,lower,0.01936858,0.01499561,0.00437297,-0.00437297,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00016.png,147.jpg,t_mae,lower,0.01806291,0.01490432,0.00315859,-0.00315859,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00017.png,156.jpg,t_mae,lower,0.04269998,0.04057669,0.00212329,-0.00212329,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00018.png,165.jpg,t_mae,lower,0.04124581,0.03888361,0.00236220,-0.00236220,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00019.png,174.jpg,t_mae,lower,0.01371753,0.01313012,0.00058741,-0.00058741,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00020.png,183.jpg,t_mae,lower,0.02251359,0.01724641,0.00526718,-0.00526718,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00021.png,193.jpg,t_mae,lower,0.02331795,0.02684313,-0.00352518,0.00352518,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00022.png,202.jpg,t_mae,lower,0.01732969,0.01894663,-0.00161694,0.00161694,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00023.png,211.jpg,t_mae,lower,0.01692642,0.01822801,-0.00130159,0.00130159,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00024.png,220.jpg,t_mae,lower,0.01742918,0.01834074,-0.00091156,0.00091156,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00025.png,229.jpg,t_mae,lower,0.01782997,0.01962970,-0.00179973,0.00179973,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00026.png,238.jpg,t_mae,lower,0.01981338,0.02014709,-0.00033371,0.00033371,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00027.png,247.jpg,t_mae,lower,0.01860054,0.01710509,0.00149545,-0.00149545,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00028.png,257.jpg,t_mae,lower,0.02613853,0.02123831,0.00490022,-0.00490022,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00029.png,266.jpg,t_mae,lower,0.04711309,0.04131425,0.00579884,-0.00579884,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00030.png,275.jpg,t_mae,lower,0.04343317,0.04727110,-0.00383793,0.00383793,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00031.png,284.jpg,t_mae,lower,0.01278139,0.01592138,-0.00313999,0.00313999,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00032.png,293.jpg,t_mae,lower,0.01668480,0.01882092,-0.00213612,0.00213612,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00033.png,302.jpg,t_mae,lower,0.02320287,0.02899400,-0.00579113,0.00579113,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00000.png,001.jpg,e_mae,lower,0.00572451,0.00556961,0.00015490,-0.00015490,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00001.png,010.jpg,e_mae,lower,0.00607209,0.00597403,0.00009806,-0.00009806,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00002.png,019.jpg,e_mae,lower,0.00867100,0.00917473,-0.00050373,0.00050373,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00003.png,028.jpg,e_mae,lower,0.00821923,0.00848037,-0.00026114,0.00026114,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00004.png,037.jpg,e_mae,lower,0.00704810,0.00759154,-0.00054344,0.00054344,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00005.png,046.jpg,e_mae,lower,0.00750865,0.00684106,0.00066759,-0.00066759,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00006.png,055.jpg,e_mae,lower,0.00638722,0.00645840,-0.00007118,0.00007118,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00007.png,065.jpg,e_mae,lower,0.00644370,0.00632408,0.00011962,-0.00011962,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00008.png,074.jpg,e_mae,lower,0.00593114,0.00588774,0.00004340,-0.00004340,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00009.png,083.jpg,e_mae,lower,0.00605089,0.00586719,0.00018370,-0.00018370,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00010.png,092.jpg,e_mae,lower,0.00824377,0.00644100,0.00180277,-0.00180277,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00011.png,101.jpg,e_mae,lower,0.00662470,0.00650733,0.00011737,-0.00011737,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00012.png,110.jpg,e_mae,lower,0.00722919,0.00744018,-0.00021099,0.00021099,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00013.png,119.jpg,e_mae,lower,0.00662030,0.00659633,0.00002397,-0.00002397,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00014.png,129.jpg,e_mae,lower,0.00587771,0.00566073,0.00021698,-0.00021698,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00015.png,138.jpg,e_mae,lower,0.00666437,0.00672605,-0.00006168,0.00006168,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00016.png,147.jpg,e_mae,lower,0.00644481,0.00649554,-0.00005073,0.00005073,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00017.png,156.jpg,e_mae,lower,0.00741387,0.00740124,0.00001263,-0.00001263,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00018.png,165.jpg,e_mae,lower,0.00578075,0.00574220,0.00003855,-0.00003855,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00019.png,174.jpg,e_mae,lower,0.00527799,0.00526982,0.00000817,-0.00000817,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00020.png,183.jpg,e_mae,lower,0.00572666,0.00568546,0.00004120,-0.00004120,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00021.png,193.jpg,e_mae,lower,0.00640878,0.00640609,0.00000269,-0.00000269,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00022.png,202.jpg,e_mae,lower,0.00495709,0.00492048,0.00003661,-0.00003661,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00023.png,211.jpg,e_mae,lower,0.00698917,0.00691162,0.00007755,-0.00007755,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00024.png,220.jpg,e_mae,lower,0.00760861,0.00766008,-0.00005147,0.00005147,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00025.png,229.jpg,e_mae,lower,0.00834749,0.00833817,0.00000932,-0.00000932,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00026.png,238.jpg,e_mae,lower,0.00863883,0.00853961,0.00009922,-0.00009922,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00027.png,247.jpg,e_mae,lower,0.00723875,0.00720466,0.00003409,-0.00003409,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00028.png,257.jpg,e_mae,lower,0.00773814,0.00754369,0.00019445,-0.00019445,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00029.png,266.jpg,e_mae,lower,0.00804714,0.00817460,-0.00012746,0.00012746,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00030.png,275.jpg,e_mae,lower,0.00603659,0.00603234,0.00000425,-0.00000425,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00031.png,284.jpg,e_mae,lower,0.00553284,0.00548454,0.00004830,-0.00004830,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00032.png,293.jpg,e_mae,lower,0.00578708,0.00580111,-0.00001403,0.00001403,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00033.png,302.jpg,e_mae,lower,0.00651266,0.00650100,0.00001166,-0.00001166,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00000.png,001.jpg,gradient_preservation,higher,0.57718557,0.57191384,0.00527173,0.00527173,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00001.png,010.jpg,gradient_preservation,higher,0.52257299,0.51700437,0.00556862,0.00556862,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00002.png,019.jpg,gradient_preservation,higher,0.54496682,0.54504871,-0.00008189,-0.00008189,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00003.png,028.jpg,gradient_preservation,higher,0.51627266,0.51453102,0.00174164,0.00174164,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00004.png,037.jpg,gradient_preservation,higher,0.54144114,0.52596319,0.01547795,0.01547795,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00005.png,046.jpg,gradient_preservation,higher,0.51060498,0.52538741,-0.01478243,-0.01478243,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00006.png,055.jpg,gradient_preservation,higher,0.53992474,0.52682185,0.01310289,0.01310289,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00007.png,065.jpg,gradient_preservation,higher,0.52846831,0.53027064,-0.00180233,-0.00180233,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00008.png,074.jpg,gradient_preservation,higher,0.53004962,0.51621801,0.01383161,0.01383161,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00009.png,083.jpg,gradient_preservation,higher,0.62118942,0.60243249,0.01875693,0.01875693,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00010.png,092.jpg,gradient_preservation,higher,0.49955335,0.58748710,-0.08793375,-0.08793375,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00011.png,101.jpg,gradient_preservation,higher,0.56171101,0.51546788,0.04624313,0.04624313,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00012.png,110.jpg,gradient_preservation,higher,0.55556911,0.51416302,0.04140609,0.04140609,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00013.png,119.jpg,gradient_preservation,higher,0.53482842,0.51365769,0.02117073,0.02117073,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00014.png,129.jpg,gradient_preservation,higher,0.55865353,0.57422972,-0.01557619,-0.01557619,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00015.png,138.jpg,gradient_preservation,higher,0.49420896,0.50261021,-0.00840125,-0.00840125,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00016.png,147.jpg,gradient_preservation,higher,0.48501158,0.48684266,-0.00183108,-0.00183108,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00017.png,156.jpg,gradient_preservation,higher,0.53035134,0.52357191,0.00677943,0.00677943,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00018.png,165.jpg,gradient_preservation,higher,0.54874462,0.53894860,0.00979602,0.00979602,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00019.png,174.jpg,gradient_preservation,higher,0.51808310,0.51980269,-0.00171959,-0.00171959,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00020.png,183.jpg,gradient_preservation,higher,0.51310164,0.52207744,-0.00897580,-0.00897580,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00021.png,193.jpg,gradient_preservation,higher,0.54027712,0.52774978,0.01252734,0.01252734,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00022.png,202.jpg,gradient_preservation,higher,0.55184960,0.53445470,0.01739490,0.01739490,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00023.png,211.jpg,gradient_preservation,higher,0.59356797,0.58491063,0.00865734,0.00865734,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00024.png,220.jpg,gradient_preservation,higher,0.57678056,0.56308734,0.01369322,0.01369322,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00025.png,229.jpg,gradient_preservation,higher,0.59590667,0.59911519,-0.00320852,-0.00320852,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00026.png,238.jpg,gradient_preservation,higher,0.60190046,0.60210204,-0.00020158,-0.00020158,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00027.png,247.jpg,gradient_preservation,higher,0.58674550,0.59260851,-0.00586301,-0.00586301,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00028.png,257.jpg,gradient_preservation,higher,0.56386304,0.58649117,-0.02262813,-0.02262813,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00029.png,266.jpg,gradient_preservation,higher,0.57798296,0.57441109,0.00357187,0.00357187,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00030.png,275.jpg,gradient_preservation,higher,0.46601695,0.45986485,0.00615210,0.00615210,improved
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00031.png,284.jpg,gradient_preservation,higher,0.49805629,0.51309717,-0.01504088,-0.01504088,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00032.png,293.jpg,gradient_preservation,higher,0.51623833,0.51998925,-0.00375092,-0.00375092,regressed
2000,E2_minus_E2_no_filter,E2,E2_no_filter,00033.png,302.jpg,gradient_preservation,higher,0.51947594,0.51239514,0.00708080,0.00708080,improved
2000,E2_minus_B0,E2,B0,00000.png,001.jpg,psnr,higher,34.81259665,33.74728183,1.06531482,1.06531482,improved
2000,E2_minus_B0,E2,B0,00001.png,010.jpg,psnr,higher,33.19672500,34.64711638,-1.45039138,-1.45039138,regressed
2000,E2_minus_B0,E2,B0,00002.png,019.jpg,psnr,higher,21.08166992,21.38395915,-0.30228923,-0.30228923,regressed
2000,E2_minus_B0,E2,B0,00003.png,028.jpg,psnr,higher,25.32685458,21.29753159,4.02932299,4.02932299,improved
2000,E2_minus_B0,E2,B0,00004.png,037.jpg,psnr,higher,30.08486862,15.90084329,14.18402533,14.18402533,improved
2000,E2_minus_B0,E2,B0,00005.png,046.jpg,psnr,higher,24.86775340,31.60303772,-6.73528432,-6.73528432,regressed
2000,E2_minus_B0,E2,B0,00006.png,055.jpg,psnr,higher,30.68838278,30.37863838,0.30974440,0.30974440,improved
2000,E2_minus_B0,E2,B0,00007.png,065.jpg,psnr,higher,27.81471673,28.00302515,-0.18830842,-0.18830842,regressed
2000,E2_minus_B0,E2,B0,00008.png,074.jpg,psnr,higher,32.07126636,33.48898209,-1.41771573,-1.41771573,regressed
2000,E2_minus_B0,E2,B0,00009.png,083.jpg,psnr,higher,26.79260946,23.48442187,3.30818759,3.30818759,improved
2000,E2_minus_B0,E2,B0,00010.png,092.jpg,psnr,higher,20.47424417,29.28811361,-8.81386944,-8.81386944,regressed
2000,E2_minus_B0,E2,B0,00011.png,101.jpg,psnr,higher,30.52510333,32.80631589,-2.28121256,-2.28121256,regressed
2000,E2_minus_B0,E2,B0,00012.png,110.jpg,psnr,higher,27.99455863,28.87338172,-0.87882309,-0.87882309,regressed
2000,E2_minus_B0,E2,B0,00013.png,119.jpg,psnr,higher,33.81032147,33.23979812,0.57052335,0.57052335,improved
2000,E2_minus_B0,E2,B0,00014.png,129.jpg,psnr,higher,33.10250091,34.40919358,-1.30669267,-1.30669267,regressed
2000,E2_minus_B0,E2,B0,00015.png,138.jpg,psnr,higher,31.77379723,34.07805195,-2.30425472,-2.30425472,regressed
